date,sku_id,warehouse_id,demand_units,fulfilled_units,stockout_flag,sku_name,category,temp_min_c,temp_max_c,unit_cost,shelf_life_days,warehouse_name,region,day_of_week,month,quarter,week_of_year,day_of_year,year,is_weekend,lag_7,lag_14,lag_28,rolling_7_mean,rolling_14_mean,rolling_28_mean,rolling_7_std,max_severity_score,total_delay_hours,had_weather_event,breach_count,supplier_delay_hrs,had_supplier_delay
2024-07-23,10,6,399,389,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,7,3,30,205,2024,0,433.0,503.0,535.0,407.14285714285717,413.14285714285717,408.7142857142857,77.92823316237406,0,0.0,0,2,0.0,0
2024-07-24,10,6,406,363,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,7,3,30,206,2024,0,429.0,394.0,419.0,402.2857142857143,405.7142857142857,403.85714285714283,77.10320850590178,0,0.0,0,1,0.0,0
2024-07-25,10,6,423,404,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,7,3,30,207,2024,0,466.0,494.0,448.0,399.0,406.57142857142856,403.39285714285717,76.26051840019487,0,0.0,0,0,0.0,0
2024-07-26,10,6,402,364,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,7,3,30,208,2024,0,446.0,373.0,373.0,392.85714285714283,401.5,402.5,71.55051495605025,0,0.0,0,3,0.0,0
2024-07-27,10,6,290,284,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,7,3,30,209,2024,1,312.0,352.0,322.0,386.57142857142856,403.57142857142856,403.5357142857143,67.94570661652445,0,0.0,0,1,0.0,0
2024-07-28,10,6,258,248,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,7,3,30,210,2024,1,282.0,283.0,291.0,383.42857142857144,399.14285714285717,402.39285714285717,72.33684432997342,0,0.0,0,0,0.0,0
2024-07-29,10,6,504,473,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,7,3,31,211,2024,0,482.0,535.0,447.0,380.0,397.35714285714283,401.2142857142857,78.2708971031576,2,3.3,1,0,0.0,0
2024-07-30,10,6,424,375,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,7,3,31,212,2024,0,399.0,433.0,481.0,383.14285714285717,395.14285714285717,403.25,83.32752360700485,0,0.0,0,0,0.0,0
2024-07-31,10,6,454,445,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,7,3,31,213,2024,0,406.0,429.0,449.0,386.7142857142857,394.5,401.2142857142857,84.64576044849811,0,0.0,0,0,0.0,0
2024-08-01,10,6,361,338,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,8,3,31,214,2024,0,423.0,466.0,459.0,393.57142857142856,396.2857142857143,401.39285714285717,88.3324348561661,0,0.0,0,3,0.0,0
2024-08-02,10,6,384,358,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,8,3,31,215,2024,0,402.0,446.0,407.0,384.7142857142857,388.7857142857143,397.89285714285717,87.99756490137207,0,0.0,0,0,0.0,0
2024-08-03,10,6,275,245,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,8,3,31,216,2024,1,290.0,312.0,293.0,382.14285714285717,384.35714285714283,397.07142857142856,87.67064991855948,1,1.4,1,1,0.0,0
2024-08-04,10,6,240,217,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,8,3,31,217,2024,1,258.0,282.0,284.0,380.0,381.7142857142857,396.42857142857144,90.4378239455138,0,0.0,0,0,0.0,0
2024-08-05,10,6,464,409,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,8,3,32,218,2024,0,504.0,482.0,452.0,377.42857142857144,378.7142857142857,394.85714285714283,94.64293800535494,0,0.0,0,0,0.0,0
2024-08-06,10,6,476,441,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,8,3,32,219,2024,0,424.0,399.0,503.0,371.7142857142857,377.42857142857144,395.2857142857143,86.59236741906197,0,0.0,0,0,0.0,0
2024-08-07,10,6,393,352,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,8,3,32,220,2024,0,454.0,406.0,394.0,379.14285714285717,382.92857142857144,394.32142857142856,93.75931699734844,0,0.0,0,2,0.0,0
2024-08-08,10,6,469,446,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,8,3,32,221,2024,0,361.0,423.0,494.0,370.42857142857144,382.0,394.2857142857143,88.31922618708478,0,0.0,0,0,0.0,0
2024-08-09,10,6,373,331,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,8,3,32,222,2024,0,384.0,402.0,373.0,385.85714285714283,385.2857142857143,393.39285714285717,95.53608144121581,0,0.0,0,0,0.0,0
2024-08-10,10,6,273,260,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,8,3,32,223,2024,1,275.0,290.0,352.0,384.2857142857143,383.2142857142857,393.39285714285717,95.66210375711928,0,0.0,0,1,0.0,0
2024-08-11,10,6,269,248,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,8,3,32,224,2024,1,240.0,258.0,283.0,384.0,382.0,390.57142857142856,96.04512828179483,1,2.0,1,0,0.0,0
2024-08-12,10,6,514,465,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,8,3,33,225,2024,0,464.0,504.0,535.0,388.14285714285717,382.7857142857143,390.07142857142856,89.17852613611247,0,0.0,0,0,0.0,0
2024-08-13,10,6,519,462,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,8,3,33,226,2024,0,476.0,424.0,433.0,395.2857142857143,383.5,389.32142857142856,97.8480357249847,0,0.0,0,1,0.0,0
2024-08-14,10,6,387,382,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,8,3,33,227,2024,0,393.0,454.0,429.0,401.42857142857144,390.2857142857143,392.39285714285717,104.85840793320064,0,0.0,0,1,0.0,0
2024-08-15,10,6,429,393,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,8,3,33,228,2024,0,469.0,361.0,466.0,400.57142857142856,385.5,390.89285714285717,104.9632588779784,3,6.1,1,3,0.0,0
2024-08-16,10,6,405,399,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,8,3,33,229,2024,0,373.0,384.0,446.0,394.85714285714283,390.35714285714283,389.57142857142856,101.65370721462142,0,0.0,0,2,0.0,0
2024-08-17,10,6,280,263,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,8,3,33,230,2024,1,273.0,275.0,312.0,399.42857142857144,391.85714285714283,388.10714285714283,101.22558494579738,0,0.0,0,0,0.0,0
2024-08-18,10,6,298,264,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,8,3,33,231,2024,1,269.0,240.0,282.0,400.42857142857144,392.2142857142857,386.9642857142857,99.79288074616768,0,0.0,0,0,0.0,0
2024-08-19,10,6,458,431,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,8,3,34,232,2024,0,514.0,464.0,482.0,404.57142857142856,396.35714285714283,387.5357142857143,93.8524678113768,0,0.0,0,0,0.0,0
2024-08-20,10,6,493,471,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,8,3,34,233,2024,0,519.0,476.0,399.0,396.57142857142856,395.92857142857144,386.67857142857144,84.93302683655419,0,0.0,0,2,0.0,0
2024-08-21,10,6,402,357,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,8,3,34,234,2024,0,387.0,393.0,406.0,392.85714285714283,397.14285714285717,390.0357142857143,79.05152027091343,0,0.0,0,1,0.0,0
2024-08-22,10,6,449,445,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,8,3,34,235,2024,0,429.0,469.0,423.0,395.0,397.7857142857143,389.89285714285717,79.06958960308182,0,0.0,0,3,0.0,0
2024-08-23,10,6,399,370,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,8,3,34,236,2024,0,405.0,373.0,402.0,397.85714285714283,396.35714285714283,390.82142857142856,80.84435369158017,0,0.0,0,2,0.0,0
2024-08-24,10,6,306,276,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,8,3,34,237,2024,1,280.0,273.0,290.0,397.0,398.2142857142857,390.7142857142857,80.78778785600244,2,2.3,1,3,0.0,0
2024-08-25,10,6,277,246,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,8,3,34,238,2024,1,298.0,269.0,258.0,400.7142857142857,400.57142857142856,391.2857142857143,74.89484692045168,0,0.0,0,0,0.0,0
2024-08-26,10,6,530,522,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,8,3,35,239,2024,0,458.0,514.0,504.0,397.7142857142857,401.14285714285717,391.9642857142857,79.945219339482,0,0.0,0,0,0.0,0
2024-08-27,10,6,523,473,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,8,3,35,240,2024,0,493.0,519.0,424.0,408.0,402.2857142857143,392.89285714285717,92.62109191035528,0,0.0,0,0,0.0,0
2024-08-28,10,6,476,429,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,8,3,35,241,2024,0,402.0,387.0,454.0,412.2857142857143,402.57142857142856,396.42857142857144,97.7611277310052,0,0.0,0,0,0.0,0
2024-08-29,10,6,419,372,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,8,3,35,242,2024,0,449.0,429.0,361.0,422.85714285714283,408.92857142857144,397.2142857142857,100.42813113769154,1,1.7,1,1,0.0,0
2024-08-30,10,6,407,391,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,8,3,35,243,2024,0,399.0,405.0,384.0,418.57142857142856,408.2142857142857,399.2857142857143,99.76448456716557,0,0.0,0,2,0.0,0
2024-08-31,10,6,272,243,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,8,3,35,244,2024,1,306.0,280.0,275.0,419.7142857142857,408.35714285714283,400.10714285714283,99.54850456890148,0,0.0,0,2,0.0,0
2024-09-01,10,6,284,278,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,9,3,35,245,2024,1,277.0,298.0,240.0,414.85714285714283,407.7857142857143,400.0,106.60117036791551,2,2.8,1,0,0.0,0
2024-09-02,10,6,402,357,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,9,3,36,246,2024,0,530.0,458.0,464.0,415.85714285714283,406.7857142857143,401.57142857142856,105.11490311626932,0,0.0,0,0,0.0,0
2024-09-03,10,6,447,407,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,9,3,36,247,2024,0,523.0,493.0,476.0,397.57142857142856,402.7857142857143,399.35714285714283,92.3017824725982,0,0.0,0,1,0.0,0
2024-09-04,10,6,466,425,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,9,3,36,248,2024,0,476.0,402.0,393.0,386.7142857142857,399.5,398.32142857142856,78.53176488044733,0,0.0,0,1,0.0,0
2024-09-05,10,6,419,385,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,9,3,36,249,2024,0,419.0,449.0,469.0,385.2857142857143,404.07142857142856,400.92857142857144,76.70661485103174,0,0.0,0,2,0.0,0
2024-09-06,10,6,407,373,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,9,3,36,250,2024,0,407.0,399.0,373.0,385.2857142857143,401.92857142857144,399.14285714285717,76.70661485103174,0,0.0,0,1,0.0,0
2024-09-07,10,6,314,290,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,9,3,36,251,2024,1,272.0,306.0,273.0,385.2857142857143,402.5,400.35714285714283,76.70661485103174,0,0.0,0,0,0.0,0
2024-09-08,10,6,308,306,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,9,3,36,252,2024,1,284.0,277.0,269.0,391.2857142857143,403.07142857142856,401.82142857142856,67.4529818607342,0,0.0,0,0,0.0,0
2024-09-09,10,6,530,521,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,9,3,37,253,2024,0,402.0,530.0,514.0,394.7142857142857,405.2857142857143,403.2142857142857,61.43211506943697,0,0.0,0,0,0.0,0
2024-09-10,10,6,541,487,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,9,3,37,254,2024,0,447.0,523.0,519.0,413.0,405.2857142857143,403.7857142857143,80.15817695864317,2,3.9,1,0,0.0,0
2024-09-11,10,6,495,454,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,9,3,37,255,2024,0,466.0,476.0,387.0,426.42857142857144,406.57142857142856,404.57142857142856,93.55721447837269,0,0.0,0,1,0.0,0
2024-09-12,10,6,464,461,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,9,3,37,256,2024,0,419.0,419.0,429.0,430.57142857142856,407.92857142857144,408.42857142857144,96.20612791095431,0,0.0,0,0,0.0,0
2024-09-13,10,6,417,404,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,9,3,37,257,2024,0,407.0,407.0,405.0,437.0,411.14285714285717,409.67857142857144,96.8056472181928,0,0.0,0,1,0.0,0
2024-09-14,10,6,299,294,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,9,3,37,258,2024,1,314.0,272.0,280.0,438.42857142857144,411.85714285714283,410.10714285714283,96.36191699846427,1,1.7,1,0,0.0,0
2024-09-15,10,6,289,283,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,9,3,37,259,2024,1,308.0,284.0,298.0,436.2857142857143,413.7857142857143,410.7857142857143,99.69907101826288,0,0.0,0,0,0.0,0
2024-09-16,10,6,538,510,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,9,3,38,260,2024,0,530.0,402.0,458.0,433.57142857142856,414.14285714285717,410.4642857142857,103.94206261640298,0,0.0,0,0,0.0,0
2024-09-17,10,6,499,463,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,9,3,38,261,2024,0,541.0,447.0,493.0,434.7142857142857,423.85714285714283,413.32142857142856,105.21519897447304,0,0.0,0,0,0.0,0
2024-09-18,10,6,488,448,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,9,3,38,262,2024,0,495.0,466.0,402.0,428.7142857142857,427.57142857142856,413.5357142857143,99.16772708516586,0,0.0,0,1,0.0,0
2024-09-19,10,6,438,431,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,9,3,38,263,2024,0,464.0,419.0,449.0,427.7142857142857,429.14285714285717,416.60714285714283,98.4203811645295,2,2.9,1,1,0.0,0
2024-09-20,10,6,437,410,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,9,3,38,264,2024,0,417.0,407.0,399.0,424.0,430.5,416.2142857142857,97.30707408337022,0,0.0,0,1,0.0,0
2024-09-21,10,6,315,307,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,9,3,38,265,2024,1,299.0,314.0,306.0,426.85714285714283,432.64285714285717,417.57142857142856,97.36088977172867,0,0.0,0,0,0.0,0
2024-09-22,10,6,308,295,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,9,3,38,266,2024,1,289.0,308.0,277.0,429.14285714285717,432.7142857142857,417.89285714285717,93.98834780870112,0,0.0,0,0,0.0,0
2024-09-23,10,6,499,442,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,9,3,39,267,2024,0,538.0,530.0,530.0,431.85714285714283,432.7142857142857,419.0,89.43047312750491,0,0.0,0,0,0.0,0
2024-09-24,10,6,480,434,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,9,3,39,268,2024,0,499.0,541.0,523.0,426.2857142857143,430.5,417.89285714285717,82.67549876014017,0,0.0,0,2,60.5,1
2024-09-25,10,6,558,497,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,9,3,39,269,2024,0,488.0,495.0,476.0,423.57142857142856,426.14285714285717,416.35714285714283,80.16411737358274,0,0.0,0,1,0.0,0
2024-09-26,10,6,504,465,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,9,3,39,270,2024,0,438.0,464.0,419.0,433.57142857142856,430.64285714285717,419.2857142857143,92.89574289287376,1,1.7,1,1,0.0,0
2024-09-27,10,6,431,427,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,9,3,39,271,2024,0,437.0,417.0,407.0,443.0,433.5,422.32142857142856,96.69195071635079,2,2.2,1,1,0.0,0
2024-09-28,10,6,360,356,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,9,3,39,272,2024,1,315.0,299.0,272.0,442.14285714285717,434.5,423.17857142857144,96.78055688244444,0,0.0,0,2,0.0,0
2024-09-29,10,6,321,314,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,9,3,39,273,2024,1,308.0,289.0,284.0,448.57142857142856,438.85714285714283,426.32142857142856,88.02624067639681,0,0.0,0,0,0.0,0
2024-09-30,10,6,547,536,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,9,3,40,274,2024,0,499.0,538.0,402.0,450.42857142857144,441.14285714285717,427.64285714285717,84.63816543155305,0,0.0,0,0,0.0,0
2024-10-01,10,6,506,494,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,10,4,40,275,2024,0,480.0,499.0,447.0,457.2857142857143,441.7857142857143,432.82142857142856,90.93901671947343,0,0.0,0,0,0.0,0
2024-10-02,10,6,474,441,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,10,4,40,276,2024,0,558.0,488.0,466.0,461.0,442.2857142857143,434.92857142857144,92.53828036727961,0,0.0,0,0,0.0,0
2024-10-03,10,6,429,386,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,10,4,40,277,2024,0,504.0,438.0,419.0,449.0,441.2857142857143,435.2142857142857,82.79694036214879,0,0.0,0,2,0.0,0
2024-10-04,10,6,506,466,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,10,4,40,278,2024,0,431.0,437.0,407.0,438.2857142857143,440.64285714285717,435.57142857142856,79.27108402125349,2,5.1,1,0,0.0,0
2024-10-05,10,6,294,293,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,10,4,40,279,2024,1,360.0,315.0,314.0,449.0,445.57142857142856,439.10714285714283,83.09833532227479,0,0.0,0,1,0.0,0
2024-10-06,10,6,244,232,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,10,4,40,280,2024,1,321.0,308.0,308.0,439.57142857142856,444.07142857142856,438.39285714285717,97.39414277880842,0,0.0,0,0,0.0,0
2024-10-07,10,6,555,519,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,10,4,41,281,2024,0,547.0,499.0,530.0,428.57142857142856,439.5,436.10714285714283,115.65445249082384,0,0.0,0,0,0.0,0
2024-10-08,10,6,527,521,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,10,4,41,282,2024,0,506.0,480.0,541.0,429.7142857142857,443.5,437.0,117.05086399469512,0,0.0,0,1,0.0,0
2024-10-09,10,6,445,397,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,10,4,41,283,2024,0,474.0,558.0,495.0,432.7142857142857,446.85714285714283,436.5,119.57384647950663,0,0.0,0,0,0.0,0
2024-10-10,10,6,485,453,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,10,4,41,284,2024,0,429.0,504.0,464.0,428.57142857142856,438.7857142857143,434.7142857142857,118.40165700256154,0,0.0,0,1,0.0,0
2024-10-11,10,6,417,403,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,10,4,41,285,2024,0,506.0,431.0,417.0,436.57142857142856,437.42857142857144,435.4642857142857,120.311896256988,0,0.0,0,1,0.0,0
2024-10-12,10,6,320,312,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,10,4,41,286,2024,1,294.0,360.0,299.0,423.85714285714283,436.42857142857144,435.4642857142857,116.39076219275036,0,0.0,0,0,0.0,0
2024-10-13,10,6,284,263,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,10,4,41,287,2024,1,244.0,321.0,289.0,427.57142857142856,433.57142857142856,436.2142857142857,111.88365555769184,0,0.0,0,0,0.0,0
2024-10-14,10,6,579,516,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,10,4,42,288,2024,0,555.0,547.0,538.0,433.2857142857143,430.92857142857144,436.0357142857143,101.48351965666455,0,0.0,0,0,0.0,0
2024-10-15,10,6,612,565,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,10,4,42,289,2024,0,527.0,506.0,499.0,436.7142857142857,433.2142857142857,437.5,106.55939546518003,0,0.0,0,2,0.0,0
2024-10-16,10,6,539,538,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,10,4,42,290,2024,0,445.0,474.0,488.0,448.85714285714283,440.7857142857143,441.5357142857143,122.25032865862877,0,0.0,0,1,0.0,0
2024-10-17,10,6,407,388,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,10,4,42,291,2024,0,485.0,429.0,438.0,462.2857142857143,445.42857142857144,443.35714285714283,126.83284838152676,0,0.0,0,1,0.0,0
2024-10-18,10,6,463,428,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,10,4,42,292,2024,0,417.0,506.0,437.0,451.14285714285717,443.85714285714283,442.25,127.92631807858287,0,0.0,0,0,0.0,0
2024-10-19,10,6,326,289,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,10,4,42,293,2024,1,320.0,294.0,315.0,457.7142857142857,440.7857142857143,443.17857142857144,127.05866661469685,0,0.0,0,1,0.0,0
2024-10-20,10,6,347,338,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,10,4,42,294,2024,1,284.0,244.0,308.0,458.57142857142856,443.07142857142856,443.57142857142856,125.99055142199738,0,0.0,0,0,0.0,0
2024-10-21,10,6,529,511,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,10,4,43,295,2024,0,579.0,555.0,499.0,467.57142857142856,450.42857142857144,444.9642857142857,113.02486030789416,0,0.0,0,0,0.0,0
2024-10-22,10,6,638,570,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,10,4,43,296,2024,0,612.0,527.0,480.0,460.42857142857144,448.57142857142856,446.0357142857143,106.18200905812138,0,0.0,0,0,0.0,0
2024-10-23,10,6,537,507,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,10,4,43,297,2024,0,539.0,445.0,558.0,464.14285714285717,456.5,451.67857142857144,112.62685969079247,0,0.0,0,2,0.0,0
2024-10-24,10,6,540,527,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,10,4,43,298,2024,0,407.0,485.0,504.0,463.85714285714283,463.07142857142856,450.92857142857144,112.40763404002472,0,0.0,0,0,0.0,0
2024-10-25,10,6,424,413,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,10,4,43,299,2024,0,463.0,417.0,431.0,482.85714285714283,467.0,452.2142857142857,112.43580178844057,0,0.0,0,0,0.0,0
2024-10-26,10,6,367,353,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,10,4,43,300,2024,1,326.0,320.0,360.0,477.2857142857143,467.5,451.9642857142857,114.53051163440271,1,0.8,1,0,0.0,0
2024-10-27,10,6,342,324,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,10,4,43,301,2024,1,347.0,284.0,321.0,483.14285714285717,470.85714285714283,452.2142857142857,106.25351534800858,0,0.0,0,0,0.0,0
2024-10-28,10,6,615,590,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,0,10,4,44,302,2024,0,529.0,579.0,547.0,482.42857142857144,475.0,452.9642857142857,107.33259390458093,0,0.0,0,0,0.0,0
2024-10-29,10,6,661,586,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,1,10,4,44,303,2024,0,638.0,612.0,506.0,494.7142857142857,477.57142857142856,455.39285714285717,117.94873785634485,0,0.0,0,2,0.0,0
2024-10-30,10,6,606,570,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,2,10,4,44,304,2024,0,537.0,539.0,474.0,498.0,481.07142857142856,460.92857142857144,122.8250788723541,0,0.0,0,1,0.0,0
2024-10-31,10,6,556,548,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,3,10,4,44,305,2024,0,540.0,407.0,429.0,507.85714285714283,485.85714285714283,465.64285714285717,129.0857964965274,0,0.0,0,2,0.0,0
2024-11-01,10,6,407,385,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,4,11,4,44,306,2024,0,424.0,463.0,506.0,510.14285714285717,496.5,470.17857142857144,129.88896356943837,0,0.0,0,0,0.0,0
2024-11-02,10,6,399,354,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,5,11,4,44,307,2024,1,367.0,326.0,294.0,507.7142857142857,492.5,466.64285714285717,131.9112255593566,0,0.0,0,2,0.0,0
2024-11-03,10,6,283,280,True,Frozen Entrees,frozen,-20.0,-15.0,6.0,365,Seattle Hub,Northwest,6,11,4,44,308,2024,1,342.0,347.0,244.0,512.2857142857143,497.7142857142857,470.39285714285717,126.67243094653548,0,0.0,0,0,0.0,0
